review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,suggested_weight,rationale
2025-11-10,NVDA,hold,55.3,0.0,medium,3.05,3.05,0.0,,"Hold — conviction 55, thesis strengthening"
2025-11-17,MSFT,hold,81.3,0.0,high,3.71,3.71,0.0,,"Hold — conviction 81, thesis strengthening"
2025-11-17,META,hold,80.1,0.0,high,1.68,1.68,0.0,,"Hold — conviction 80, thesis strengthening"
2025-11-17,AMD,hold,83.0,0.0,high,5.42,5.42,0.0,,"Hold — conviction 83, thesis strengthening"
2025-11-17,AAPL,hold,78.1,0.0,high,3.55,3.55,0.0,,"Hold — conviction 78, thesis strengthening"
2025-11-17,NVDA,hold,55.3,0.0,medium,2.96,2.96,0.0,,"Hold — conviction 55, thesis strengthening"
2025-11-24,MSFT,hold,81.3,0.0,high,3.74,3.74,0.0,,"Hold — conviction 81, thesis strengthening"
2025-11-24,META,hold,80.1,0.0,high,1.6,1.6,0.0,,"Hold — conviction 80, thesis strengthening"
2025-11-24,AMD,hold,83.0,0.0,high,5.37,5.37,0.0,,"Hold — conviction 83, thesis strengthening"
2025-11-24,AAPL,hold,78.1,0.0,high,3.54,3.54,0.0,,"Hold — conviction 78, thesis strengthening"
2025-11-24,NVDA,hold,77.6,0.0,high,2.78,2.78,0.0,,"Hold — conviction 78, thesis strengthening"
2025-12-01,MSFT,hold,81.3,0.0,high,3.52,3.52,0.0,,"Hold — conviction 81, thesis strengthening"
2025-12-01,META,hold,80.1,0.0,high,1.65,1.65,0.0,,"Hold — conviction 80, thesis strengthening"
2025-12-01,AMD,hold,83.0,0.0,high,4.83,4.83,0.0,,"Hold — conviction 83, thesis strengthening"
2025-12-01,AAPL,hold,78.1,0.0,high,3.67,3.67,0.0,,"Hold — conviction 78, thesis strengthening"
2025-12-01,NVDA,hold,77.6,0.0,high,2.74,2.74,0.0,,"Hold — conviction 78, thesis strengthening"
2025-12-08,MSFT,hold,86.3,0.0,high,3.6,3.6,0.0,,"Hold — conviction 86, thesis strengthening"
2025-12-08,META,hold,80.1,0.0,high,1.71,1.71,0.0,,"Hold — conviction 80, thesis strengthening"
2025-12-08,AMD,hold,83.0,0.0,high,4.92,4.92,0.0,,"Hold — conviction 83, thesis strengthening"
2025-12-08,AAPL,hold,81.8,0.0,high,3.76,3.76,0.0,,"Hold — conviction 82, thesis strengthening"
2025-12-08,NVDA,hold,77.6,0.0,high,2.69,2.69,0.0,,"Hold — conviction 78, thesis strengthening"
2025-12-15,MSFT,hold,86.3,0.0,high,3.63,3.63,0.0,,"Hold — conviction 86, thesis strengthening"
2025-12-15,META,hold,80.1,0.0,high,1.78,1.78,0.0,,"Hold — conviction 80, thesis strengthening"
2025-12-15,AMD,hold,83.5,0.0,high,4.94,4.94,0.0,,"Hold — conviction 83, thesis strengthening"
2025-12-15,AAPL,hold,81.8,0.0,high,3.68,3.68,0.0,,"Hold — conviction 82, thesis strengthening"
2025-12-15,NVDA,hold,77.6,0.0,high,2.77,2.77,0.0,,"Hold — conviction 78, thesis strengthening"
2025-12-22,MSFT,hold,86.3,0.0,high,3.53,3.53,0.0,,"Hold — conviction 86, thesis strengthening"
2025-12-22,META,hold,76.7,0.0,high,1.74,1.74,0.0,,"Hold — conviction 77, thesis strengthening"
2025-12-22,AMD,hold,83.5,0.0,high,4.67,4.67,0.0,,"Hold — conviction 83, thesis strengthening"
2025-12-22,AAPL,hold,81.8,0.0,high,3.66,3.66,0.0,,"Hold — conviction 82, thesis strengthening"
2025-12-22,NVDA,hold,77.6,0.0,high,2.65,2.65,0.0,,"Hold — conviction 78, thesis strengthening"
2025-12-29,MSFT,hold,86.3,0.0,high,3.6,3.6,0.0,,"Hold — conviction 86, thesis strengthening"
2025-12-29,META,hold,76.7,0.0,high,1.77,1.77,0.0,,"Hold — conviction 77, thesis strengthening"
2025-12-29,AMD,hold,83.5,0.0,high,4.82,4.82,0.0,,"Hold — conviction 83, thesis strengthening"
2025-12-29,AAPL,hold,81.8,0.0,high,3.6,3.6,0.0,,"Hold — conviction 82, thesis strengthening"
2025-12-29,NVDA,hold,77.6,0.0,high,2.75,2.75,0.0,,"Hold — conviction 78, thesis strengthening"
2026-01-05,MSFT,hold,86.3,0.0,high,3.61,3.61,0.0,,"Hold — conviction 86, thesis strengthening"
2026-01-05,META,hold,76.7,0.0,high,1.76,1.76,0.0,,"Hold — conviction 77, thesis strengthening"
2026-01-05,AMD,hold,83.5,0.0,high,4.83,4.83,0.0,,"Hold — conviction 83, thesis strengthening"
2026-01-05,AAPL,hold,83.5,0.0,high,3.63,3.63,0.0,,"Hold — conviction 83, thesis strengthening"
2026-01-05,NVDA,hold,77.6,0.0,high,2.82,2.82,0.0,,"Hold — conviction 78, thesis strengthening"
2026-01-12,MSFT,hold,86.3,0.0,high,3.51,3.51,0.0,,"Hold — conviction 86, thesis strengthening"
2026-01-12,META,hold,76.7,0.0,high,1.77,1.77,0.0,,"Hold — conviction 77, thesis strengthening"
2026-01-12,AMD,hold,83.5,0.0,high,4.96,4.96,0.0,,"Hold — conviction 83, thesis strengthening"
2026-01-12,AAPL,hold,83.5,0.0,high,3.55,3.55,0.0,,"Hold — conviction 83, thesis strengthening"
2026-01-12,NVDA,hold,77.6,0.0,high,2.82,2.82,0.0,,"Hold — conviction 78, thesis strengthening"
2026-01-19,MSFT,hold,86.3,0.0,high,3.55,3.55,0.0,,"Hold — conviction 86, thesis strengthening"
2026-01-19,META,hold,78.8,0.0,high,1.73,1.73,0.0,,"Hold — conviction 79, thesis strengthening"
2026-01-19,AMD,hold,83.5,0.0,high,4.68,4.68,0.0,,"Hold — conviction 83, thesis strengthening"
2026-01-19,AAPL,hold,83.5,0.0,high,3.47,3.47,0.0,,"Hold — conviction 83, thesis strengthening"
2026-01-19,NVDA,hold,77.6,0.0,high,2.78,2.78,0.0,,"Hold — conviction 78, thesis strengthening"
2026-01-26,MSFT,hold,86.3,0.0,high,3.41,3.41,0.0,,"Hold — conviction 86, thesis strengthening"
2026-01-26,META,hold,78.8,0.0,high,1.66,1.66,0.0,,"Hold — conviction 79, thesis strengthening"
2026-01-26,AMD,hold,85.8,0.0,high,5.21,5.21,0.0,,"Hold — conviction 86, thesis strengthening"
2026-01-26,AAPL,hold,83.5,0.0,high,3.4,3.4,0.0,,"Hold — conviction 83, thesis strengthening"
2026-01-26,NVDA,hold,81.1,0.0,high,2.79,2.79,0.0,,"Hold — conviction 81, thesis strengthening"
2026-02-02,MSFT,hold,86.5,0.0,high,3.47,3.47,0.0,,"Hold — conviction 87, thesis strengthening"
2026-02-02,META,hold,73.1,0.0,high,1.79,1.79,0.0,,"Hold — conviction 73, thesis weakening"
2026-02-02,AMD,hold,85.8,0.0,high,5.61,5.61,0.0,,"Hold — conviction 86, thesis strengthening"
2026-02-02,AAPL,hold,85.2,0.0,high,3.38,3.38,0.0,,"Hold — conviction 85, thesis strengthening"
2026-02-02,NVDA,hold,81.1,0.0,high,2.78,2.78,0.0,,"Hold — conviction 81, thesis strengthening"
2026-02-09,MSFT,hold,86.5,0.0,high,3.13,3.13,0.0,,"Hold — conviction 87, thesis strengthening"
2026-02-09,META,hold,73.1,0.0,high,1.89,1.89,0.0,,"Hold — conviction 73, thesis weakening"
2026-02-09,AMD,hold,88.4,0.0,high,5.5,5.5,0.0,,"Hold — conviction 88, thesis stable"
2026-02-09,AAPL,hold,85.2,0.0,high,3.58,3.58,0.0,,"Hold — conviction 85, thesis strengthening"
2026-02-09,NVDA,hold,81.1,0.0,high,2.77,2.77,0.0,,"Hold — conviction 81, thesis strengthening"
2026-02-16,MSFT,hold,86.5,0.0,high,3.08,3.08,0.0,,"Hold — conviction 87, thesis strengthening"
2026-02-16,META,hold,73.1,0.0,high,1.82,1.82,0.0,,"Hold — conviction 73, thesis weakening"
2026-02-16,AMD,hold,88.4,0.0,high,4.86,4.86,0.0,,"Hold — conviction 88, thesis stable"
2026-02-16,AAPL,hold,85.2,0.0,high,3.67,3.67,0.0,,"Hold — conviction 85, thesis strengthening"
2026-02-16,NVDA,hold,81.1,0.0,high,2.86,2.86,0.0,,"Hold — conviction 81, thesis strengthening"
2026-02-23,MSFT,hold,86.5,0.0,high,3.01,3.01,0.0,,"Hold — conviction 87, thesis strengthening"
2026-02-23,META,hold,73.1,0.0,high,1.73,1.73,0.0,,"Hold — conviction 73, thesis weakening"
2026-02-23,AMD,hold,91.6,0.0,high,4.7,4.7,0.0,,"Hold — conviction 92, thesis strengthening"
2026-02-23,AAPL,hold,85.2,0.0,high,3.44,3.44,0.0,,"Hold — conviction 85, thesis strengthening"
2026-02-23,NVDA,hold,81.1,0.0,high,2.77,2.77,0.0,,"Hold — conviction 81, thesis strengthening"
