review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,price_at_decision,forward_5d_pct,forward_20d_pct,forward_60d_pct
2024-08-21,MSFT,hold,50.0,0.0,medium,2.02,2.02,0.0,419.24,-2.51,-2.34,-1.41
2024-08-21,AAPL,hold,50.0,0.0,medium,2.01,2.01,0.0,224.92,0.34,-2.78,3.8
2024-08-21,CRM,hold,50.0,0.0,medium,2.0,2.0,0.0,258.69,1.6,-5.72,12.38
2024-08-21,AMZN,hold,50.0,0.0,medium,2.01,2.01,0.0,180.11,-2.56,-0.31,4.93
2024-08-28,INTC,trim,50.0,75.0,medium,1.0,0.85,-0.15,19.61,12.39,9.48,15.66
2024-08-28,NVDA,initiate,50.0,50.0,medium,0.0,2.13,2.13,125.55,-4.97,-7.97,12.69
2024-08-28,AMD,initiate,50.0,50.0,medium,0.0,2.01,2.01,146.36,1.5,3.05,6.74
2024-08-28,TSLA,hold,50.0,0.0,medium,2.06,2.06,0.0,205.75,4.06,10.75,30.83
2024-08-28,META,hold,50.0,0.0,medium,1.99,1.99,0.0,514.25,0.88,3.88,11.03
2024-08-28,GOOGL,hold,50.0,0.0,medium,1.94,1.94,0.0,161.7,0.33,-2.04,1.62
2024-08-28,MSFT,hold,50.0,0.0,medium,2.0,2.0,0.0,405.85,1.59,5.98,4.27
2024-08-28,AAPL,hold,50.0,0.0,medium,1.99,1.99,0.0,225.01,1.11,-4.28,2.17
2024-08-28,CRM,hold,50.0,0.0,medium,1.98,1.98,0.0,256.52,-2.32,-1.43,12.37
2024-08-28,AMZN,hold,50.0,0.0,medium,2.06,2.06,0.0,170.8,4.51,9.41,9.97
2024-09-04,INTC,trim,50.0,75.0,medium,0.85,0.7,-0.14,19.43,-1.85,17.4,19.4
2024-09-04,NVDA,hold,50.0,0.0,medium,2.13,2.13,0.0,106.16,0.24,13.81,27.49
2024-09-04,TSLA,hold,50.0,0.0,medium,1.91,1.91,0.0,219.41,-1.43,15.89,13.48
2024-09-04,META,hold,50.0,0.0,medium,1.93,1.93,0.0,510.23,-1.55,9.97,10.72
2024-09-04,GOOGL,hold,50.0,0.0,medium,1.92,1.92,0.0,155.35,-4.82,3.87,9.63
2024-09-04,MSFT,hold,50.0,0.0,medium,1.95,1.95,0.0,404.17,-0.78,4.96,0.36
2024-09-04,AAPL,hold,50.0,0.0,medium,2.0,2.0,0.0,219.41,0.03,2.95,0.93
2024-09-04,AMD,hold,50.0,0.0,medium,2.01,2.01,0.0,140.87,-1.93,12.39,0.7
2024-09-04,CRM,hold,48.0,0.0,medium,1.98,1.98,0.0,245.41,-0.78,9.36,19.18
2024-09-04,AMZN,hold,50.0,0.0,medium,1.96,1.96,0.0,173.33,1.19,11.9,14.19
2024-09-11,INTC,trim,50.0,75.0,medium,0.7,0.4,-0.31,19.64,6.47,15.53,33.4
2024-09-11,NVDA,hold,50.0,0.0,medium,1.83,1.83,0.0,116.85,-0.1,0.09,26.29
2024-09-11,TSLA,hold,50.0,0.0,medium,2.07,2.07,0.0,228.13,-0.59,13.1,40.81
2024-09-11,META,hold,50.0,0.0,medium,1.95,1.95,0.0,509.32,4.29,12.74,15.25
2024-09-11,GOOGL,hold,50.0,0.0,medium,1.87,1.87,0.0,150.29,4.56,10.47,17.99
2024-09-11,MSFT,hold,50.0,0.0,medium,1.97,1.97,0.0,418.15,1.96,-0.56,-0.12
2024-09-11,AAPL,hold,50.0,0.0,medium,1.98,1.98,0.0,221.21,-2.85,1.59,2.04
2024-09-11,AMD,hold,50.0,0.0,medium,1.97,1.97,0.0,149.86,1.48,6.6,-1.27
2024-09-11,CRM,hold,50.0,0.0,medium,1.93,1.93,0.0,247.28,2.94,8.71,29.2
2024-09-11,AMZN,hold,50.0,0.0,medium,2.03,2.03,0.0,184.52,0.2,0.33,12.82
2024-09-18,INTC,trim,50.0,75.0,medium,0.4,0.0,-0.4,20.77,8.62,12.28,17.24
2024-09-18,NVDA,hold,50.0,0.0,medium,2.0,2.0,0.0,113.33,2.55,17.22,25.24
2024-09-18,TSLA,hold,50.0,0.0,medium,2.13,2.13,0.0,227.2,10.04,7.61,41.16
2024-09-18,META,hold,50.0,0.0,medium,1.93,1.93,0.0,535.83,4.92,10.21,3.0
2024-09-18,GOOGL,hold,50.0,0.0,medium,1.79,1.79,0.0,158.89,1.28,2.86,7.93
2024-09-18,MSFT,hold,50.0,0.0,medium,2.02,2.02,0.0,425.83,0.63,-3.74,-3.67
2024-09-18,AAPL,hold,50.0,0.0,medium,1.98,1.98,0.0,219.25,2.62,2.3,2.07
2024-09-18,AMD,hold,50.0,0.0,medium,2.07,2.07,0.0,148.29,5.71,16.53,-9.03
2024-09-18,CRM,hold,50.0,0.0,medium,1.92,1.92,0.0,250.51,4.67,15.51,28.85
2024-09-18,AMZN,hold,50.0,0.0,medium,2.13,2.13,0.0,186.43,4.0,-1.99,8.68
2024-09-25,QCOM,initiate,50.0,50.0,medium,0.0,1.96,1.96,162.68,1.06,3.46,-6.82
2024-09-25,NVDA,hold,50.0,0.0,medium,1.91,1.91,0.0,123.46,-1.68,6.55,14.93
2024-09-25,TSLA,hold,50.0,0.0,medium,2.09,2.09,0.0,257.02,1.79,-14.57,37.17
2024-09-25,META,hold,50.0,0.0,medium,2.0,2.0,0.0,566.07,0.73,3.16,-1.61
2024-09-25,MSFT,hold,50.0,0.0,medium,2.03,2.03,0.0,427.11,-0.42,-3.09,-3.3
2024-09-25,GOOGL,hold,50.0,0.0,medium,1.87,1.87,0.0,160.56,2.7,2.46,2.02
2024-09-25,AAPL,hold,50.0,0.0,medium,1.94,1.94,0.0,224.89,2.93,3.3,1.66
2024-09-25,CRM,hold,50.0,0.0,medium,1.92,1.92,0.0,272.0,-0.14,5.2,24.78
2024-09-25,AMZN,hold,50.0,0.0,medium,2.13,2.13,0.0,192.53,-3.22,-2.51,2.38
2024-09-25,AMD,hold,50.0,0.0,medium,2.02,2.02,0.0,162.02,1.27,-3.32,-14.61
2024-10-02,NVDA,hold,50.0,0.0,medium,2.03,2.03,0.0,118.8,7.46,20.82,16.32
2024-10-02,TSLA,hold,50.0,0.0,medium,2.31,2.31,0.0,249.02,-3.29,-12.47,38.61
2024-10-02,META,hold,50.0,0.0,medium,2.06,2.06,0.0,570.55,2.09,1.61,0.26
2024-10-02,MSFT,hold,50.0,0.0,medium,1.99,1.99,0.0,412.31,-1.82,2.49,1.72
2024-10-02,GOOGL,hold,50.0,0.0,medium,1.84,1.84,0.0,164.91,-1.74,-0.43,1.86
2024-10-02,AAPL,hold,50.0,0.0,medium,1.94,1.94,0.0,225.3,-2.24,4.0,4.77
2024-10-02,CRM,hold,50.0,0.0,medium,2.04,2.04,0.0,277.35,1.82,3.17,18.07
2024-10-02,AMZN,hold,50.0,0.0,medium,2.14,2.14,0.0,184.76,-2.14,2.67,12.52
2024-10-02,AMD,hold,50.0,0.0,medium,2.16,2.16,0.0,159.78,7.0,-3.56,-14.14
2024-10-02,QCOM,hold,50.0,0.0,medium,1.96,1.96,0.0,162.73,-0.82,2.89,-5.82
2024-10-09,NVDA,hold,50.0,0.0,medium,1.96,1.96,0.0,132.6,4.09,6.48,7.39
2024-10-09,TSLA,hold,50.0,0.0,medium,2.25,2.25,0.0,241.05,-9.08,7.66,61.47
2024-10-09,META,hold,50.0,0.0,medium,2.09,2.09,0.0,588.18,-0.02,0.47,5.63
2024-10-09,MSFT,hold,50.0,0.0,medium,1.92,1.92,0.0,412.63,0.4,3.47,6.47
2024-10-09,GOOGL,hold,50.0,0.0,medium,1.9,1.9,0.0,160.93,1.92,4.83,7.94
2024-10-09,AAPL,hold,50.0,0.0,medium,1.95,1.95,0.0,228.04,0.77,1.8,5.91
2024-10-09,CRM,hold,50.0,0.0,medium,2.08,2.08,0.0,285.73,1.29,3.81,25.73
2024-10-09,AMZN,hold,50.0,0.0,medium,2.07,2.07,0.0,185.17,1.28,3.06,22.61
2024-10-09,AMD,hold,50.0,0.0,medium,2.13,2.13,0.0,171.02,-3.36,-2.79,-18.96
2024-10-09,QCOM,hold,50.0,0.0,medium,1.97,1.97,0.0,164.57,4.59,3.4,-5.8
2024-10-16,NVDA,hold,50.0,0.0,medium,2.16,2.16,0.0,135.67,5.89,3.09,-1.08
2024-10-16,TSLA,hold,50.0,0.0,medium,2.14,2.14,0.0,221.33,-1.12,13.6,97.09
2024-10-16,META,hold,50.0,0.0,medium,2.12,2.12,0.0,574.51,-0.28,-0.76,7.55
2024-10-16,MSFT,hold,50.0,0.0,medium,1.9,1.9,0.0,411.31,0.64,-1.12,7.7
2024-10-16,GOOGL,hold,50.0,0.0,medium,1.83,1.83,0.0,164.21,-0.66,2.77,15.06
2024-10-16,AAPL,hold,50.0,0.0,medium,1.94,1.94,0.0,230.27,2.03,-3.59,7.17
2024-10-16,CRM,hold,50.0,0.0,medium,2.11,2.11,0.0,288.64,0.15,2.28,21.81
2024-10-16,AMZN,hold,50.0,0.0,medium,2.04,2.04,0.0,186.89,1.17,6.75,21.71
2024-10-16,AMD,hold,50.0,0.0,medium,2.25,2.25,0.0,156.13,1.13,-9.27,-18.72
2024-10-16,QCOM,hold,50.0,0.0,medium,1.96,1.96,0.0,165.79,-1.44,-3.25,-7.07
2024-10-23,NVDA,hold,50.0,0.0,medium,2.2,2.2,0.0,139.5,0.69,6.26,-3.48
2024-10-23,TSLA,hold,50.0,0.0,medium,1.96,1.96,0.0,213.65,22.87,53.75,97.08
2024-10-23,META,hold,50.0,0.0,medium,2.06,2.06,0.0,561.47,2.57,3.75,3.91
2024-10-23,MSFT,hold,50.0,0.0,medium,1.88,1.88,0.0,419.69,0.47,-0.37,3.03
2024-10-23,GOOGL,hold,50.0,0.0,medium,1.85,1.85,0.0,161.85,2.42,11.57,17.72
2024-10-23,AAPL,hold,50.0,0.0,medium,1.95,1.95,0.0,229.25,1.14,-2.72,10.4
2024-10-23,CRM,hold,50.0,0.0,medium,2.12,2.12,0.0,282.26,3.28,19.94,20.96
2024-10-23,AMZN,hold,50.0,0.0,medium,2.05,2.05,0.0,184.71,1.99,13.1,21.77
2024-10-23,AMD,hold,50.0,0.0,medium,2.04,2.04,0.0,152.91,4.58,-6.07,-22.04
2024-10-23,QCOM,hold,50.0,0.0,medium,1.96,1.96,0.0,161.07,3.37,-1.91,-7.75
2024-10-30,NVDA,hold,50.0,0.0,medium,2.28,2.28,0.0,139.28,-2.36,5.5,-1.67
2024-10-30,TSLA,hold,50.0,0.0,medium,1.9,1.9,0.0,257.55,-5.71,34.34,67.6
2024-10-30,META,hold,50.0,0.0,medium,2.03,2.03,0.0,589.46,-5.26,-5.19,1.44
2024-10-30,MSFT,hold,50.0,0.0,medium,1.94,1.94,0.0,427.53,-5.56,-3.41,-0.26
2024-10-30,GOOGL,hold,50.0,0.0,medium,1.84,1.84,0.0,173.46,-2.99,2.1,10.62
2024-10-30,AAPL,hold,50.0,0.0,medium,1.96,1.96,0.0,228.6,-3.52,-0.68,11.2
2024-10-30,CRM,hold,50.0,0.0,medium,2.09,2.09,0.0,294.14,0.54,9.12,14.32
2024-10-30,AMZN,hold,50.0,0.0,medium,2.04,2.04,0.0,192.73,1.58,6.16,16.1
2024-10-30,AMD,hold,50.0,0.0,medium,2.02,2.02,0.0,148.6,-5.31,-6.2,-15.75
2024-10-30,QCOM,hold,50.0,0.0,medium,1.92,1.92,0.0,162.06,-1.46,-1.74,-5.7
2024-11-06,NVDA,hold,50.0,0.0,medium,2.25,2.25,0.0,145.55,-0.24,-5.97,-7.77
2024-11-06,TSLA,hold,50.0,0.0,medium,2.27,2.27,0.0,288.53,21.3,17.23,39.96
2024-11-06,META,hold,50.0,0.0,medium,2.11,2.11,0.0,569.79,1.94,0.26,2.44
2024-11-06,MSFT,hold,50.0,0.0,medium,1.95,1.95,0.0,415.32,-0.52,2.06,0.51
2024-11-06,GOOGL,hold,50.0,0.0,medium,1.95,1.95,0.0,175.5,2.18,-4.19,7.37
2024-11-06,AAPL,hold,48.0,0.0,medium,1.93,1.93,0.0,221.27,0.79,5.66,12.56
2024-11-06,CRM,hold,50.0,0.0,medium,2.16,2.16,0.0,304.56,11.35,11.82,9.06
2024-11-06,AMZN,hold,50.0,0.0,medium,2.11,2.11,0.0,207.09,-0.12,0.37,5.94
2024-11-06,AMD,hold,50.0,0.0,medium,1.94,1.94,0.0,145.1,1.55,-5.09,-16.75
2024-11-06,QCOM,hold,48.0,0.0,medium,1.91,1.91,0.0,167.25,-2.72,-9.28,-10.73
2024-11-13,NVDA,hold,50.0,0.0,medium,2.31,2.31,0.0,146.21,-4.18,-4.11,
2024-11-13,TSLA,hold,50.0,0.0,medium,2.5,2.5,0.0,330.24,2.57,6.41,
2024-11-13,META,hold,50.0,0.0,medium,2.0,2.0,0.0,577.71,-4.41,5.8,
2024-11-13,MSFT,hold,50.0,0.0,medium,1.86,1.86,0.0,420.28,-2.22,1.61,
2024-11-13,GOOGL,hold,50.0,0.0,medium,1.94,1.94,0.0,177.85,-2.0,-4.22,
2024-11-13,AAPL,hold,50.0,0.0,medium,1.84,1.84,0.0,223.9,1.29,7.79,
2024-11-13,CRM,hold,50.0,0.0,medium,2.19,2.19,0.0,339.12,-5.7,-3.01,
2024-11-13,AMZN,hold,50.0,0.0,medium,2.22,2.22,0.0,214.1,-5.79,-0.31,
2024-11-13,AMD,hold,50.0,0.0,medium,1.86,1.86,0.0,139.3,-0.27,1.92,
2024-11-13,QCOM,hold,48.0,0.0,medium,1.94,1.94,0.0,155.1,2.54,1.35,
2024-11-20,NVDA,hold,50.0,0.0,medium,2.29,2.29,0.0,145.83,-6.77,-7.41,
2024-11-20,TSLA,hold,50.0,0.0,medium,2.82,2.82,0.0,342.03,-1.01,17.24,
2024-11-20,META,hold,50.0,0.0,medium,2.0,2.0,0.0,563.29,-0.07,9.51,
2024-11-20,MSFT,hold,50.0,0.0,medium,1.85,1.85,0.0,410.69,1.0,6.91,
2024-11-20,GOOGL,hold,50.0,0.0,medium,1.94,1.94,0.0,174.97,-4.73,5.34,
2024-11-20,AAPL,hold,50.0,0.0,medium,1.83,1.83,0.0,227.76,1.69,8.2,
2024-11-20,CRM,hold,50.0,0.0,medium,2.41,2.41,0.0,323.22,4.12,7.1,
2024-11-20,AMZN,hold,50.0,0.0,medium,2.26,2.26,0.0,202.88,-0.7,10.92,
2024-11-20,AMD,hold,50.0,0.0,medium,1.76,1.76,0.0,137.6,2.57,-7.17,
2024-11-20,QCOM,hold,50.0,0.0,medium,1.77,1.77,0.0,149.15,2.95,1.95,
2024-11-27,NVDA,hold,50.0,0.0,medium,2.31,2.31,0.0,135.29,2.43,-3.65,
2024-11-27,TSLA,hold,50.0,0.0,medium,2.95,2.95,0.0,332.89,7.27,44.15,
2024-11-27,META,hold,50.0,0.0,medium,1.97,1.97,0.0,566.95,4.15,8.91,
2024-11-27,MSFT,hold,50.0,0.0,medium,1.83,1.83,0.0,418.94,1.89,7.44,
2024-11-27,GOOGL,hold,50.0,0.0,medium,1.93,1.93,0.0,168.26,1.34,15.61,
2024-11-27,AAPL,hold,50.0,0.0,medium,1.89,1.89,0.0,233.65,1.98,7.9,
2024-11-27,CRM,hold,50.0,0.0,medium,2.32,2.32,0.0,327.5,0.3,6.35,
2024-11-27,AMZN,hold,50.0,0.0,medium,2.17,2.17,0.0,205.74,2.42,12.35,
2024-11-27,AMD,hold,50.0,0.0,medium,1.76,1.76,0.0,136.24,4.27,-8.24,
2024-11-27,QCOM,hold,50.0,0.0,medium,1.72,1.72,0.0,151.21,4.24,1.5,
2024-12-04,NVDA,hold,50.0,0.0,medium,2.12,2.12,0.0,145.08,-4.35,-3.38,
2024-12-04,TSLA,hold,50.0,0.0,medium,2.85,2.85,0.0,357.93,8.9,29.15,
2024-12-04,META,hold,50.0,0.0,medium,1.96,1.96,0.0,611.36,-0.03,-0.9,
2024-12-04,MSFT,hold,50.0,0.0,medium,1.85,1.85,0.0,433.23,1.97,0.44,
2024-12-04,GOOGL,hold,50.0,0.0,medium,1.84,1.84,0.0,173.37,0.69,12.6,
2024-12-04,AAPL,hold,50.0,0.0,medium,1.92,1.92,0.0,241.69,1.54,6.25,
2024-12-04,CRM,hold,50.0,0.0,medium,2.33,2.33,0.0,365.07,-4.43,-6.26,
2024-12-04,AMZN,hold,50.0,0.0,medium,2.18,2.18,0.0,218.16,3.63,4.99,
2024-12-04,AMD,hold,50.0,0.0,medium,1.72,1.72,0.0,143.99,-9.11,-12.29,
2024-12-04,QCOM,hold,50.0,0.0,medium,1.73,1.73,0.0,157.92,-1.08,-1.93,
2024-12-11,NVDA,hold,50.0,0.0,medium,2.22,2.22,0.0,139.26,-5.25,-3.6,
2024-12-11,TSLA,hold,50.0,0.0,medium,2.99,2.99,0.0,424.77,9.0,-4.93,
2024-12-11,META,hold,50.0,0.0,medium,2.07,2.07,0.0,630.18,-1.25,-7.38,
2024-12-11,MSFT,hold,50.0,0.0,medium,1.87,1.87,0.0,444.69,0.58,-6.12,
2024-12-11,GOOGL,hold,50.0,0.0,medium,1.85,1.85,0.0,194.5,0.64,-3.12,
2024-12-11,AAPL,hold,50.0,0.0,medium,1.94,1.94,0.0,245.15,1.85,1.59,
2024-12-11,CRM,hold,50.0,0.0,medium,2.54,2.54,0.0,352.15,0.67,-5.68,
2024-12-11,AMZN,hold,50.0,0.0,medium,2.26,2.26,0.0,230.26,1.16,-4.72,
2024-12-11,AMD,hold,50.0,0.0,medium,1.78,1.78,0.0,130.15,-2.66,-7.19,
2024-12-11,QCOM,hold,50.0,0.0,medium,1.76,1.76,0.0,155.33,-1.21,-3.89,
2024-12-18,AMD,exit,50.0,86.0,medium,1.6,0.0,-1.6,121.41,2.63,,
2024-12-18,NVDA,hold,50.0,0.0,medium,2.12,2.12,0.0,128.87,8.35,,
2024-12-18,TSLA,hold,50.0,0.0,medium,3.52,3.52,0.0,440.13,-2.17,,
2024-12-18,META,hold,50.0,0.0,medium,2.12,2.12,0.0,595.31,0.45,,
2024-12-18,MSFT,hold,50.0,0.0,medium,1.91,1.91,0.0,433.2,-0.49,,
2024-12-18,GOOGL,hold,50.0,0.0,medium,2.06,2.06,0.0,187.53,3.31,,
2024-12-18,AAPL,hold,50.0,0.0,medium,1.95,1.95,0.0,246.7,2.91,,
2024-12-18,CRM,hold,50.0,0.0,medium,2.43,2.43,0.0,335.04,1.68,,
2024-12-18,AMZN,hold,50.0,0.0,medium,2.37,2.37,0.0,220.52,2.06,,
2024-12-18,QCOM,hold,50.0,0.0,medium,1.72,1.72,0.0,148.74,3.39,,
2024-12-25,INTC,initiate,50.0,50.0,medium,0.0,1.99,1.99,20.4,-2.84,,
2024-12-25,NVDA,hold,50.0,0.0,medium,2.03,2.03,0.0,140.17,-1.95,,
2024-12-25,TSLA,hold,50.0,0.0,medium,3.78,3.78,0.0,462.28,-9.71,,
2024-12-25,META,hold,50.0,0.0,medium,2.07,2.07,0.0,605.84,-2.72,,
2024-12-25,MSFT,hold,50.0,0.0,medium,1.92,1.92,0.0,435.12,-3.3,,
2024-12-25,GOOGL,hold,50.0,0.0,medium,2.06,2.06,0.0,195.21,-2.48,,
2024-12-25,AAPL,hold,50.0,0.0,medium,2.03,2.03,0.0,256.8,-2.32,,
2024-12-25,CRM,hold,50.0,0.0,medium,2.4,2.4,0.0,342.2,-2.52,,
2024-12-25,AMZN,hold,50.0,0.0,medium,2.35,2.35,0.0,229.05,-3.38,,
2024-12-25,QCOM,hold,50.0,0.0,medium,1.71,1.71,0.0,154.88,-3.0,,
2025-01-01,NVDA,hold,50.0,0.0,medium,2.14,2.14,0.0,134.25,,,
2025-01-01,TSLA,hold,50.0,0.0,medium,3.85,3.85,0.0,403.84,,,
2025-01-01,META,hold,50.0,0.0,medium,2.05,2.05,0.0,583.67,,,
2025-01-01,MSFT,hold,50.0,0.0,medium,1.88,1.88,0.0,417.46,,,
2025-01-01,GOOGL,hold,50.0,0.0,medium,2.08,2.08,0.0,188.43,,,
2025-01-01,AAPL,hold,50.0,0.0,medium,2.05,2.05,0.0,249.06,,,
2025-01-01,CRM,hold,50.0,0.0,medium,2.37,2.37,0.0,332.16,,,
2025-01-01,AMZN,hold,50.0,0.0,medium,2.37,2.37,0.0,219.39,,,
2025-01-01,INTC,hold,50.0,0.0,medium,1.99,1.99,0.0,20.05,,,
2025-01-01,QCOM,hold,50.0,0.0,medium,1.73,1.73,0.0,149.3,,,
