review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,price_at_decision,forward_5d_pct,forward_20d_pct,forward_60d_pct
2024-08-03,INTC,initiate,58.0,65.2,medium,0.0,3.84,3.84,21.34,-4.0,-3.77,4.9
2024-08-03,PLTR,initiate,50.0,50.0,medium,0.0,2.49,2.49,24.74,18.35,28.46,51.54
2024-08-03,MSFT,hold,48.0,0.0,medium,2.51,2.51,0.0,403.04,-1.42,2.22,2.3
2024-08-03,AMAT,hold,50.0,0.0,medium,2.43,2.43,0.0,179.02,4.81,11.69,10.85
2024-08-03,ORCL,hold,65.7,0.0,high,4.83,4.83,0.0,131.32,-3.24,4.43,25.83
2024-08-03,AAPL,hold,48.0,0.0,medium,3.12,3.12,0.0,218.17,-2.98,3.29,3.27
2024-08-03,AMD,hold,58.4,0.0,medium,3.93,3.93,0.0,132.5,2.88,16.97,20.59
2024-08-03,NVDA,hold,66.6,0.0,high,5.03,5.03,0.0,107.22,-2.14,20.6,10.8
2024-08-03,AVGO,hold,77.0,0.0,high,6.52,6.52,0.0,141.69,1.34,15.67,19.05
2024-08-04,INTC,exit,55.6,86.0,medium,3.84,0.0,-3.84,21.34,-7.66,-3.77,4.29
2024-08-04,TXN,initiate,45.2,45.2,medium,0.0,1.81,1.81,179.21,2.53,11.96,7.58
2024-08-04,MSFT,hold,48.0,0.0,medium,2.5,2.5,0.0,403.04,-0.6,2.22,2.15
2024-08-04,AMAT,hold,50.0,0.0,medium,2.43,2.43,0.0,179.02,5.15,11.69,9.99
2024-08-04,ORCL,hold,65.7,0.0,high,4.81,4.81,0.0,131.32,-0.92,4.43,25.2
2024-08-04,PLTR,hold,50.0,0.0,medium,2.49,2.49,0.0,24.74,21.3,28.46,58.61
2024-08-04,AAPL,hold,48.0,0.0,medium,3.11,3.11,0.0,218.17,-1.65,3.29,2.76
2024-08-04,AMD,hold,58.4,0.0,medium,3.91,3.91,0.0,132.5,1.34,16.97,22.91
2024-08-04,NVDA,hold,66.6,0.0,high,5.02,5.02,0.0,107.22,-2.35,20.6,14.53
2024-08-04,AVGO,hold,77.0,0.0,high,6.5,6.5,0.0,141.69,3.09,15.67,19.91
2024-08-05,CSCO,initiate,65.7,65.7,high,0.0,4.91,4.91,43.05,1.63,13.41,18.8
2024-08-05,MSFT,hold,48.0,0.0,medium,2.51,2.51,0.0,389.88,2.75,5.67,5.48
2024-08-05,AMAT,hold,50.0,0.0,medium,2.43,2.43,0.0,179.1,5.11,11.64,11.25
2024-08-05,ORCL,hold,65.7,0.0,high,4.82,4.82,0.0,125.98,3.28,8.86,33.63
2024-08-05,PLTR,hold,50.0,0.0,medium,2.5,2.5,0.0,24.09,24.57,31.92,66.09
2024-08-05,AAPL,hold,48.0,0.0,medium,3.11,3.11,0.0,207.66,3.33,8.52,8.5
2024-08-05,AMD,hold,58.4,0.0,medium,3.92,3.92,0.0,134.82,-0.41,14.95,26.76
2024-08-05,NVDA,hold,66.6,0.0,high,5.03,5.03,0.0,100.4,4.28,28.79,24.37
2024-08-05,TXN,hold,45.2,0.0,medium,1.81,1.81,0.0,173.21,6.08,15.83,11.88
2024-08-05,AVGO,hold,77.0,0.0,high,6.51,6.51,0.0,139.97,4.35,17.09,24.73
2024-08-06,MSFT,hold,48.0,0.0,medium,2.49,2.49,0.0,394.28,1.6,3.66,4.3
2024-08-06,CSCO,hold,65.7,0.0,high,4.91,4.91,0.0,43.46,0.69,12.47,17.7
2024-08-06,AMAT,hold,50.0,0.0,medium,2.5,2.5,0.0,180.5,4.29,7.25,10.39
2024-08-06,ORCL,hold,65.7,0.0,high,4.76,4.76,0.0,126.33,3.0,8.34,33.27
2024-08-06,PLTR,hold,68.9,0.0,high,2.5,2.5,0.0,26.59,12.86,16.02,50.47
2024-08-06,AAPL,hold,48.0,0.0,medium,3.05,3.05,0.0,205.64,4.35,9.75,9.57
2024-08-06,AMD,hold,58.4,0.0,medium,4.1,4.1,0.0,130.18,3.14,15.22,31.28
2024-08-06,NVDA,hold,66.6,0.0,high,4.84,4.84,0.0,104.2,0.48,21.3,19.84
2024-08-06,TXN,hold,45.2,0.0,medium,1.8,1.8,0.0,178.72,2.81,11.39,8.43
2024-08-06,AVGO,hold,77.0,0.0,high,6.61,6.61,0.0,141.78,3.02,10.91,23.14
2024-08-07,AMD,exit,57.2,86.0,medium,3.92,0.0,-3.92,128.67,6.3,16.97,32.82
2024-08-07,MSFT,hold,50.0,0.0,medium,2.49,2.49,0.0,393.11,2.1,4.05,4.61
2024-08-07,CSCO,hold,65.7,0.0,high,4.9,4.9,0.0,43.42,-0.58,12.39,17.8
2024-08-07,AMAT,hold,50.0,0.0,medium,2.49,2.49,0.0,175.77,8.17,9.88,13.36
2024-08-07,ORCL,hold,65.7,0.0,high,4.72,4.72,0.0,124.05,5.31,9.99,35.71
2024-08-07,PLTR,hold,68.9,0.0,high,2.73,2.73,0.0,26.32,11.63,17.17,52.01
2024-08-07,AAPL,hold,48.0,0.0,medium,2.98,2.98,0.0,208.21,3.79,8.8,8.22
2024-08-07,NVDA,hold,66.6,0.0,high,4.97,4.97,0.0,98.86,10.22,29.71,26.31
2024-08-07,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,175.97,4.34,14.46,10.13
2024-08-07,AVGO,hold,77.0,0.0,high,6.63,6.63,0.0,134.25,9.06,18.43,30.05
2024-08-08,KLAC,initiate,73.5,77.7,high,0.0,6.08,6.08,741.53,5.52,7.11,4.1
2024-08-08,MSFT,hold,50.0,0.0,medium,2.51,2.51,0.0,397.32,2.81,2.15,1.88
2024-08-08,CSCO,hold,65.7,0.0,high,4.95,4.95,0.0,44.1,-1.0,8.77,15.45
2024-08-08,AMAT,hold,50.0,0.0,medium,2.45,2.45,0.0,187.62,5.38,1.42,5.23
2024-08-08,ORCL,hold,65.7,0.0,high,4.68,4.68,0.0,127.07,4.11,6.92,31.8
2024-08-08,PLTR,hold,68.9,0.0,high,2.73,2.73,0.0,29.28,3.79,3.69,32.82
2024-08-08,AAPL,hold,48.0,0.0,medium,3.05,3.05,0.0,211.67,3.85,6.3,4.05
2024-08-08,NVDA,hold,66.6,0.0,high,4.76,4.76,0.0,104.92,10.64,19.66,21.68
2024-08-08,TXN,hold,45.2,0.0,medium,1.83,1.83,0.0,184.79,2.04,7.47,4.12
2024-08-08,AVGO,hold,77.0,0.0,high,6.34,6.34,0.0,143.58,7.15,8.54,20.53
2024-08-09,MSFT,hold,50.0,0.0,medium,2.46,2.46,0.0,400.6,2.67,1.93,2.32
2024-08-09,CSCO,hold,65.7,0.0,high,4.88,4.88,0.0,43.76,-0.07,10.82,16.85
2024-08-09,AMAT,hold,50.0,0.0,medium,2.54,2.54,0.0,188.25,5.47,1.14,5.28
2024-08-09,ORCL,hold,65.7,0.0,high,4.65,4.65,0.0,130.12,2.68,5.57,32.04
2024-08-09,PLTR,hold,68.9,0.0,high,2.95,2.95,0.0,30.01,3.3,3.3,38.12
2024-08-09,AAPL,hold,48.0,0.0,medium,3.01,3.01,0.0,214.58,2.65,6.39,4.53
2024-08-09,NVDA,hold,66.6,0.0,high,4.91,4.91,0.0,104.7,12.73,12.26,26.87
2024-08-09,KLAC,hold,70.6,0.0,high,6.08,6.08,0.0,736.1,6.31,6.75,5.16
2024-08-09,TXN,hold,45.2,0.0,medium,1.86,1.86,0.0,183.75,1.77,9.82,5.2
2024-08-09,AVGO,hold,77.0,0.0,high,6.58,6.58,0.0,146.06,6.36,5.85,22.3
2024-08-10,MSFT,hold,50.0,0.0,medium,2.47,2.47,0.0,400.6,3.88,2.92,3.0
2024-08-10,CSCO,hold,65.7,0.0,high,4.81,4.81,0.0,43.76,6.73,11.15,18.69
2024-08-10,AMAT,hold,50.0,0.0,medium,2.54,2.54,0.0,188.25,10.8,3.38,7.47
2024-08-10,ORCL,hold,65.7,0.0,high,4.74,4.74,0.0,130.12,3.69,6.99,35.01
2024-08-10,PLTR,hold,68.9,0.0,high,3.01,3.01,0.0,30.01,4.03,4.9,43.72
2024-08-10,AAPL,hold,50.0,0.0,medium,3.04,3.04,0.0,214.58,4.04,6.02,6.27
2024-08-10,NVDA,hold,66.6,0.0,high,4.87,4.87,0.0,104.7,17.29,13.96,26.65
2024-08-10,KLAC,hold,70.6,0.0,high,6.0,6.0,0.0,736.1,12.18,9.93,7.94
2024-08-10,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,183.75,5.06,11.51,6.64
2024-08-10,AVGO,hold,77.0,0.0,high,6.66,6.66,0.0,146.06,12.05,9.82,25.83
2024-08-11,MSFT,hold,50.0,0.0,medium,2.47,2.47,0.0,400.6,3.25,2.92,2.6
2024-08-11,CSCO,hold,65.7,0.0,high,4.81,4.81,0.0,43.76,8.77,11.15,18.65
2024-08-11,AMAT,hold,50.0,0.0,medium,2.54,2.54,0.0,188.25,8.75,3.38,6.89
2024-08-11,ORCL,hold,65.7,0.0,high,4.74,4.74,0.0,130.12,4.1,6.99,33.12
2024-08-11,PLTR,hold,68.9,0.0,high,3.01,3.01,0.0,30.01,6.9,4.9,45.02
2024-08-11,AAPL,hold,50.0,0.0,medium,3.04,3.04,0.0,214.58,4.66,6.02,6.04
2024-08-11,NVDA,hold,66.6,0.0,high,4.87,4.87,0.0,104.7,18.93,13.96,28.71
2024-08-11,KLAC,hold,70.6,0.0,high,6.0,6.0,0.0,736.1,9.95,9.93,7.05
2024-08-11,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,183.75,4.33,11.51,5.34
2024-08-11,AVGO,hold,77.0,0.0,high,6.66,6.66,0.0,146.06,11.78,9.82,25.66
2024-08-12,MSFT,hold,50.0,0.0,medium,2.47,2.47,0.0,401.38,3.05,2.72,2.52
2024-08-12,CSCO,hold,65.7,0.0,high,4.81,4.81,0.0,43.17,10.25,12.66,21.86
2024-08-12,AMAT,hold,50.0,0.0,medium,2.54,2.54,0.0,190.13,7.67,2.36,6.4
2024-08-12,ORCL,hold,65.7,0.0,high,4.74,4.74,0.0,130.63,3.69,6.57,32.87
2024-08-12,PLTR,hold,68.9,0.0,high,3.01,3.01,0.0,29.38,9.19,7.15,48.09
2024-08-12,AAPL,hold,50.0,0.0,medium,3.04,3.04,0.0,216.11,3.92,5.27,4.61
2024-08-12,NVDA,hold,66.6,0.0,high,4.87,4.87,0.0,108.97,14.27,9.49,23.66
2024-08-12,KLAC,hold,70.6,0.0,high,6.0,6.0,0.0,746.7,8.39,8.37,6.29
2024-08-12,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,183.61,4.41,11.6,6.79
2024-08-12,AVGO,hold,77.0,0.0,high,6.66,6.66,0.0,146.41,11.51,9.55,22.51
2024-08-13,NVDA,add,66.6,55.0,high,5.06,6.74,1.69,116.08,7.27,2.78,16.08
2024-08-13,KLAC,add,73.5,55.0,high,6.07,8.22,2.15,782.47,3.43,3.41,1.43
2024-08-13,AVGO,add,77.0,55.0,high,6.66,8.82,2.17,153.84,6.12,4.26,16.6
2024-08-13,MSFT,hold,50.0,0.0,medium,2.47,2.47,0.0,408.49,1.26,0.94,0.74
2024-08-13,CSCO,hold,65.7,0.0,high,4.73,4.73,0.0,43.66,9.01,11.4,20.49
2024-08-13,AMAT,hold,50.0,0.0,medium,2.55,2.55,0.0,197.72,3.54,-1.57,2.32
2024-08-13,ORCL,hold,65.7,0.0,high,4.74,4.74,0.0,132.29,2.39,5.24,31.21
2024-08-13,PLTR,hold,68.9,0.0,high,2.93,2.93,0.0,30.39,5.56,3.59,43.17
2024-08-13,AAPL,hold,50.0,0.0,medium,3.05,3.05,0.0,219.83,2.16,3.49,2.84
2024-08-13,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,188.57,1.66,8.66,3.98
2024-08-14,ORCL,add,65.7,55.0,high,4.69,6.25,1.56,133.61,1.71,2.88,29.92
2024-08-14,NVDA,add,66.6,55.0,high,6.74,8.32,1.57,118.02,10.09,-8.54,14.17
2024-08-14,KLAC,add,73.5,55.0,high,8.22,9.97,1.74,782.53,3.53,-6.44,1.42
2024-08-14,AVGO,add,77.0,55.0,high,8.82,9.99,1.16,155.35,6.35,-3.11,15.47
2024-08-14,MSFT,hold,50.0,0.0,medium,2.45,2.45,0.0,411.3,1.3,-1.6,0.05
2024-08-14,CSCO,hold,50.2,0.0,medium,4.68,4.68,0.0,43.73,9.99,10.17,20.3
2024-08-14,AMAT,hold,50.0,0.0,medium,2.59,2.59,0.0,198.53,4.62,-8.88,1.9
2024-08-14,PLTR,hold,71.8,0.0,high,2.96,2.96,0.0,31.0,4.84,-1.58,40.35
2024-08-14,AAPL,hold,50.0,0.0,medium,3.03,3.03,0.0,220.27,1.88,0.47,2.63
2024-08-14,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,187.0,2.58,3.18,4.86
2024-08-15,ORCL,add,65.7,55.0,high,6.25,7.63,1.38,134.92,1.64,2.79,28.91
2024-08-15,MSFT,hold,50.0,0.0,medium,2.46,2.46,0.0,416.16,0.9,-2.88,-0.45
2024-08-15,CSCO,hold,50.2,0.0,medium,4.67,4.67,0.0,46.7,3.52,2.41,12.68
2024-08-15,AMAT,hold,50.0,0.0,medium,2.6,2.6,0.0,208.58,-2.68,-13.74,1.17
2024-08-15,PLTR,hold,71.8,0.0,high,3.01,3.01,0.0,31.22,3.52,-2.02,39.01
2024-08-15,AAPL,hold,50.0,0.0,medium,3.03,3.03,0.0,223.25,0.8,-1.72,2.93
2024-08-15,NVDA,hold,66.6,0.0,high,8.32,8.32,0.0,122.8,3.57,-13.55,12.39
2024-08-15,KLAC,hold,73.5,0.0,high,9.97,9.97,0.0,825.74,-2.94,-10.89,-0.78
2024-08-15,TXN,hold,45.2,0.0,medium,1.82,1.82,0.0,193.04,0.3,1.03,3.33
2024-08-15,AVGO,hold,77.0,0.0,high,9.99,9.99,0.0,163.66,-0.11,-7.23,10.1
2024-08-16,MSFT,hold,50.0,0.0,medium,2.42,2.42,0.0,413.63,1.35,-2.41,0.06
2024-08-16,CSCO,hold,50.2,0.0,medium,4.84,4.84,0.0,47.6,2.0,-0.67,10.18
2024-08-16,AMAT,hold,50.0,0.0,medium,2.65,2.65,0.0,204.71,0.59,-13.14,-7.94
2024-08-16,ORCL,hold,65.7,0.0,high,7.63,7.63,0.0,135.45,1.99,3.74,26.92
2024-08-16,PLTR,hold,71.8,0.0,high,2.95,2.95,0.0,32.08,1.43,-5.99,32.26
2024-08-16,AAPL,hold,50.0,0.0,medium,2.98,2.98,0.0,224.57,0.15,-1.62,3.45
2024-08-16,NVDA,hold,66.6,0.0,high,8.41,8.41,0.0,124.52,3.15,-13.94,5.64
2024-08-16,KLAC,hold,73.5,0.0,high,10.22,10.22,0.0,809.32,0.92,-11.17,-13.65
2024-08-16,TXN,hold,45.2,0.0,medium,1.83,1.83,0.0,191.7,3.91,0.51,-0.34
2024-08-16,AVGO,hold,77.0,0.0,high,10.22,10.22,0.0,163.26,0.04,-7.78,6.54
2024-08-17,MSFT,hold,50.0,0.0,medium,2.4,2.4,0.0,413.63,-0.7,-4.01,-0.56
2024-08-17,CSCO,hold,50.2,0.0,medium,4.93,4.93,0.0,47.6,1.54,-1.94,14.86
2024-08-17,AMAT,hold,50.0,0.0,medium,2.6,2.6,0.0,204.71,-3.52,-15.78,-11.04
2024-08-17,ORCL,hold,65.7,0.0,high,7.65,7.65,0.0,135.45,0.44,3.16,27.42
2024-08-17,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,32.08,-0.5,-5.46,30.7
2024-08-17,AAPL,hold,50.0,0.0,medium,2.99,2.99,0.0,224.57,-0.67,-2.31,2.53
2024-08-17,NVDA,hold,66.6,0.0,high,8.51,8.51,0.0,124.52,-0.67,-17.46,8.95
2024-08-17,KLAC,hold,73.5,0.0,high,10.0,10.0,0.0,809.32,-2.57,-14.25,-16.71
2024-08-17,TXN,hold,45.2,0.0,medium,1.81,1.81,0.0,191.7,1.62,-1.54,0.08
2024-08-17,AVGO,hold,77.0,0.0,high,10.19,10.19,0.0,163.26,-2.04,-17.33,7.05
2024-08-18,MSFT,hold,50.0,0.0,medium,2.4,2.4,0.0,413.63,-0.4,-4.01,-0.42
2024-08-18,CSCO,hold,50.2,0.0,medium,4.93,4.93,0.0,47.6,2.59,-1.94,14.9
2024-08-18,AMAT,hold,50.0,0.0,medium,2.6,2.6,0.0,204.71,-2.33,-15.78,-11.69
2024-08-18,ORCL,hold,65.7,0.0,high,7.65,7.65,0.0,135.45,1.25,3.16,28.08
2024-08-18,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,32.08,-0.94,-5.46,30.92
2024-08-18,AAPL,hold,50.0,0.0,medium,2.99,2.99,0.0,224.57,0.35,-2.31,2.7
2024-08-18,NVDA,hold,66.6,0.0,high,8.51,8.51,0.0,124.52,3.84,-17.46,9.92
2024-08-18,KLAC,hold,73.5,0.0,high,10.0,10.0,0.0,809.32,-0.21,-14.25,-18.22
2024-08-18,TXN,hold,45.2,0.0,medium,1.81,1.81,0.0,191.7,4.66,-1.54,-1.11
2024-08-18,AVGO,hold,77.0,0.0,high,10.19,10.19,0.0,163.26,0.39,-17.33,9.9
2024-08-19,MSFT,hold,50.0,0.0,medium,2.4,2.4,0.0,416.66,-1.12,-4.7,-0.8
2024-08-19,CSCO,hold,50.2,0.0,medium,4.93,4.93,0.0,48.1,1.52,-2.96,14.43
2024-08-19,AMAT,hold,50.0,0.0,medium,2.6,2.6,0.0,207.7,-3.74,-17.0,-11.48
2024-08-19,ORCL,hold,65.7,0.0,high,7.65,7.65,0.0,135.9,0.92,2.82,26.95
2024-08-19,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,32.5,-2.22,-6.68,32.22
2024-08-19,AAPL,hold,50.0,0.0,medium,2.99,2.99,0.0,224.42,0.42,-2.24,4.03
2024-08-19,NVDA,hold,66.6,0.0,high,8.51,8.51,0.0,129.94,-0.48,-20.9,6.16
2024-08-19,KLAC,hold,73.5,0.0,high,10.0,10.0,0.0,810.19,-0.32,-14.34,-17.3
2024-08-19,TXN,hold,45.2,0.0,medium,1.81,1.81,0.0,191.83,4.59,-1.6,-1.09
2024-08-19,AVGO,hold,77.0,0.0,high,10.19,10.19,0.0,165.22,-0.8,-18.31,7.62
2024-08-20,MSFT,hold,50.0,0.0,medium,2.39,2.39,0.0,419.89,-1.89,-4.49,-1.56
2024-08-20,CSCO,hold,50.2,0.0,medium,4.93,4.93,0.0,48.35,1.0,-3.07,13.84
2024-08-20,AMAT,hold,50.0,0.0,medium,2.61,2.61,0.0,203.0,-1.5,-13.71,-9.43
2024-08-20,ORCL,hold,65.7,0.0,high,7.59,7.59,0.0,137.13,0.01,0.52,25.8
2024-08-20,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,32.32,-1.67,7.05,32.95
2024-08-20,AAPL,hold,50.0,0.0,medium,2.96,2.96,0.0,225.03,0.15,-2.47,3.75
2024-08-20,NVDA,hold,66.6,0.0,high,8.79,8.79,0.0,127.19,1.67,-16.33,8.46
2024-08-20,KLAC,hold,73.5,0.0,high,9.9,9.9,0.0,801.42,0.77,-12.53,-16.39
2024-08-20,TXN,hold,45.2,0.0,medium,1.79,1.79,0.0,193.62,3.62,-0.68,-2.01
2024-08-20,AVGO,hold,77.0,0.0,high,10.19,10.19,0.0,163.49,0.25,-15.14,8.76
2024-08-21,MSFT,add,61.5,56.7,medium,2.42,3.91,1.49,419.24,-2.51,-2.34,-1.41
2024-08-21,CSCO,hold,50.2,0.0,medium,4.97,4.97,0.0,48.55,0.67,-3.29,13.37
2024-08-21,AMAT,hold,50.0,0.0,medium,2.56,2.56,0.0,205.91,-5.98,-14.69,-10.71
2024-08-21,ORCL,hold,65.7,0.0,high,7.69,7.69,0.0,138.14,-0.93,11.19,24.88
2024-08-21,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,32.54,-5.19,6.82,32.05
2024-08-21,AAPL,hold,50.0,0.0,medium,2.98,2.98,0.0,224.92,0.34,-2.78,3.8
2024-08-21,NVDA,hold,66.6,0.0,high,8.64,8.64,0.0,128.44,-1.59,-15.88,7.4
2024-08-21,KLAC,hold,73.5,0.0,high,9.84,9.84,0.0,816.8,-3.41,-13.74,-17.97
2024-08-21,TXN,hold,45.2,0.0,medium,1.82,1.82,0.0,199.2,-0.06,-4.11,-4.75
2024-08-21,AVGO,hold,77.0,0.0,high,10.13,10.13,0.0,163.32,-3.72,-10.6,8.87
2024-08-22,MSFT,add,61.5,42.5,medium,3.91,4.66,0.75,410.75,-0.41,1.8,0.78
2024-08-22,CSCO,hold,52.3,0.0,medium,4.96,4.96,0.0,48.33,0.98,-2.21,13.55
2024-08-22,AMAT,hold,54.2,0.0,medium,2.58,2.58,0.0,197.5,-2.21,-7.12,-7.86
2024-08-22,ORCL,hold,65.7,0.0,high,7.7,7.7,0.0,136.05,0.29,13.83,26.12
2024-08-22,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,31.92,-3.38,9.18,33.77
2024-08-22,AAPL,hold,50.0,0.0,medium,2.96,2.96,0.0,223.06,1.56,-0.83,5.32
2024-08-22,NVDA,hold,66.6,0.0,high,8.67,8.67,0.0,123.68,3.69,-5.52,16.15
2024-08-22,KLAC,hold,73.5,0.0,high,9.96,9.96,0.0,788.54,1.79,-6.22,-15.64
2024-08-22,TXN,hold,45.2,0.0,medium,1.86,1.86,0.0,194.8,3.4,-0.67,-3.93
2024-08-22,AVGO,hold,77.0,0.0,high,10.06,10.06,0.0,159.93,-0.59,-2.51,11.24
2024-08-23,MSFT,hold,61.5,0.0,medium,4.66,4.66,0.0,411.97,-1.49,2.45,2.57
2024-08-23,CSCO,hold,52.3,0.0,medium,5.02,5.02,0.0,48.83,-1.75,-2.23,12.4
2024-08-23,AMAT,hold,54.2,0.0,medium,2.52,2.52,0.0,199.94,-4.83,-9.6,-9.71
2024-08-23,ORCL,hold,65.7,0.0,high,7.71,7.71,0.0,137.15,-0.94,15.94,26.23
2024-08-23,PLTR,hold,71.8,0.0,high,3.02,3.02,0.0,31.78,-4.47,9.85,35.12
2024-08-23,AAPL,hold,59.9,0.0,medium,2.99,2.99,0.0,225.36,-0.15,-1.79,3.98
2024-08-23,NVDA,hold,66.6,0.0,high,8.49,8.49,0.0,129.31,-2.91,-7.9,11.0
2024-08-23,KLAC,hold,73.5,0.0,high,9.78,9.78,0.0,807.62,-1.66,-10.34,-18.07
2024-08-23,TXN,hold,45.2,0.0,medium,1.85,1.85,0.0,200.64,-1.02,-6.62,-7.58
2024-08-23,AVGO,hold,77.0,0.0,high,10.01,10.01,0.0,163.89,-4.92,-1.08,8.18
2024-08-24,MSFT,hold,61.5,0.0,medium,4.6,4.6,0.0,411.97,-0.88,3.31,1.87
2024-08-24,CSCO,hold,52.3,0.0,medium,5.0,5.0,0.0,48.83,-0.69,-1.85,11.77
2024-08-24,AMAT,hold,54.2,0.0,medium,2.51,2.51,0.0,199.94,-4.78,-7.01,-9.85
2024-08-24,ORCL,hold,65.7,0.0,high,7.66,7.66,0.0,137.15,0.17,16.41,24.64
2024-08-24,PLTR,hold,71.8,0.0,high,2.96,2.96,0.0,31.78,-2.45,11.99,34.02
2024-08-24,AAPL,hold,59.9,0.0,medium,2.97,2.97,0.0,225.36,1.3,-1.91,1.73
2024-08-24,NVDA,hold,66.6,0.0,high,8.74,8.74,0.0,129.31,-9.11,-7.93,7.89
2024-08-24,KLAC,hold,73.5,0.0,high,9.86,9.86,0.0,807.62,-2.7,-8.11,-18.73
2024-08-24,TXN,hold,45.2,0.0,medium,1.87,1.87,0.0,200.64,0.58,-4.74,-3.88
2024-08-24,AVGO,hold,77.0,0.0,high,10.1,10.1,0.0,163.89,-5.67,0.8,4.64
2024-08-25,MSFT,hold,61.5,0.0,medium,4.6,4.6,0.0,411.97,0.08,3.31,1.91
2024-08-25,CSCO,hold,52.3,0.0,medium,5.0,5.0,0.0,48.83,-0.39,-1.85,11.13
2024-08-25,AMAT,hold,54.2,0.0,medium,2.51,2.51,0.0,199.94,-2.67,-7.01,-9.34
2024-08-25,ORCL,hold,65.7,0.0,high,7.66,7.66,0.0,137.15,1.51,16.41,25.56
2024-08-25,PLTR,hold,71.8,0.0,high,2.96,2.96,0.0,31.78,-0.94,11.99,37.07
2024-08-25,AAPL,hold,59.9,0.0,medium,2.97,2.97,0.0,225.36,0.95,-1.91,1.64
2024-08-25,NVDA,hold,66.6,0.0,high,8.74,8.74,0.0,129.31,-7.73,-7.93,8.54
2024-08-25,KLAC,hold,73.5,0.0,high,9.86,9.86,0.0,807.62,0.19,-8.11,-18.55
2024-08-25,TXN,hold,45.2,0.0,medium,1.87,1.87,0.0,200.64,2.13,-4.74,-1.56
2024-08-25,AVGO,hold,77.0,0.0,high,10.1,10.1,0.0,163.89,-2.13,0.8,3.34
2024-08-26,PLTR,add,71.8,55.0,high,2.96,4.92,1.96,30.85,2.04,15.36,45.41
2024-08-26,MSFT,hold,61.5,0.0,medium,4.6,4.6,0.0,408.71,0.88,4.14,3.55
2024-08-26,CSCO,hold,52.3,0.0,medium,5.0,5.0,0.0,48.88,-0.49,-1.95,10.58
2024-08-26,AMAT,hold,54.2,0.0,medium,2.51,2.51,0.0,193.59,0.52,-3.95,-4.95
2024-08-26,ORCL,hold,65.7,0.0,high,7.66,7.66,0.0,136.86,1.72,16.65,25.21
2024-08-26,AAPL,hold,59.9,0.0,medium,2.97,2.97,0.0,225.7,0.8,-2.06,1.86
2024-08-26,NVDA,hold,66.6,0.0,high,8.74,8.74,0.0,126.4,-5.61,-5.81,11.93
