review_date,total_value,cash,invested,num_positions,cash_weight_pct,top_holding,top_holding_weight
2024-11-26,1174348.25,32444.71,1141903.53,11,2.76,SPY,34.46
2024-11-27,1162788.32,32444.71,1130343.6,11,2.79,SPY,34.7
2024-11-28,1162788.32,32444.71,1130343.6,11,2.79,SPY,34.7
2024-11-29,1174143.56,32444.71,1141698.84,11,2.76,SPY,34.58
2024-11-30,1174143.56,32444.71,1141698.84,11,2.76,SPY,34.58
2024-12-01,1174143.56,32444.71,1141698.84,11,2.76,SPY,34.58
2024-12-02,1177261.48,32444.71,1144816.77,11,2.76,SPY,34.55
2024-12-03,1192252.65,32444.71,1159807.93,11,2.72,SPY,34.13
2024-12-04,1202608.45,32444.71,1170163.74,11,2.7,SPY,34.05
2024-12-05,1206764.04,32444.71,1174319.33,11,2.69,SPY,33.87
2024-12-06,1226169.57,32444.71,1193724.85,11,2.65,SPY,33.4
2024-12-07,1226169.57,32444.71,1193724.85,11,2.65,SPY,33.4
2024-12-08,1226169.57,32444.71,1193724.85,11,2.65,SPY,33.4
2024-12-09,1209718.41,32444.71,1177273.69,11,2.68,SPY,33.68
2024-12-10,1188556.28,32444.71,1156111.57,11,2.73,SPY,34.17
2024-12-11,1208711.7,32444.71,1176266.99,11,2.68,SPY,33.86
2024-12-12,1203631.55,32444.71,1171186.84,11,2.7,SPY,33.83
2024-12-13,1239150.79,32444.71,1206706.08,11,2.62,SPY,32.85
2024-12-14,1239150.79,32444.71,1206706.08,11,2.62,SPY,32.85
2024-12-15,1239150.79,32444.71,1206706.08,11,2.62,SPY,32.85
2024-12-16,1257424.57,32444.71,1224979.86,11,2.58,SPY,32.51
2024-12-17,1242272.6,32444.71,1209827.89,11,2.61,SPY,32.78
2024-12-18,1200507.24,32444.71,1168062.52,11,2.7,SPY,32.91
2024-12-19,1207493.0,32444.71,1175048.29,11,2.69,SPY,32.71
2024-12-20,1237115.92,32444.71,1204671.21,11,2.62,SPY,32.31
2024-12-21,1237115.92,32444.71,1204671.21,11,2.62,SPY,32.31
2024-12-22,1237115.92,32444.71,1204671.21,11,2.62,SPY,32.31
2024-12-23,1252151.12,32444.71,1219706.4,11,2.59,SPY,32.11
2024-12-24,1270418.87,32444.71,1237974.16,11,2.55,SPY,32.0
2024-12-25,1270418.87,32444.71,1237974.16,11,2.55,SPY,32.0
2024-12-26,1273688.14,32444.71,1241243.42,11,2.55,SPY,31.92
2024-12-27,1252805.5,32444.71,1220360.79,11,2.59,SPY,32.11
2024-12-28,1252805.5,32444.71,1220360.79,11,2.59,SPY,32.11
2024-12-29,1252805.5,32444.71,1220360.79,11,2.59,SPY,32.11
2024-12-30,1235434.41,32444.71,1202989.69,11,2.63,SPY,32.19
2024-12-31,1223997.6,32444.71,1191552.89,11,2.65,SPY,32.37
2025-01-01,1223997.6,32444.71,1191552.89,11,2.65,SPY,32.37
