review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,price_at_decision,forward_5d_pct,forward_20d_pct,forward_60d_pct
2024-10-16,ORCL,hold,73.5,0.0,high,5.22,5.22,0.0,172.59,-0.58,-1.71,-0.79
2024-10-16,AVGO,hold,79.3,0.0,high,9.26,9.26,0.0,174.77,1.79,-1.65,27.13
2024-10-16,AMD,hold,65.1,0.0,high,5.43,5.43,0.0,156.13,1.13,-9.27,-18.72
2024-10-16,NVDA,hold,74.1,0.0,high,6.17,6.17,0.0,135.67,5.89,3.09,-1.08
2024-10-16,TXN,hold,46.9,0.0,medium,1.96,1.96,0.0,191.86,-2.45,1.55,-3.91
2024-10-23,AAPL,hold,46.8,0.0,medium,1.93,1.93,0.0,229.25,1.14,-2.72,10.4
2024-10-23,AMAT,hold,56.5,0.0,medium,1.63,1.63,0.0,180.24,1.44,2.14,-10.25
2024-10-23,PLTR,hold,71.8,0.0,high,4.67,4.67,0.0,42.59,5.59,40.53,89.13
2024-10-23,CSCO,hold,50.6,0.0,medium,2.19,2.19,0.0,54.57,-1.78,4.32,3.98
2024-10-23,MSFT,hold,64.1,0.0,medium,4.6,4.6,0.0,419.69,0.47,-0.37,3.03
2024-10-23,ORCL,hold,73.5,0.0,high,5.16,5.16,0.0,170.94,-0.39,9.52,-1.99
2024-10-23,AVGO,hold,79.3,0.0,high,8.85,8.85,0.0,171.5,-0.86,1.56,27.25
2024-10-23,AMD,hold,65.1,0.0,high,4.99,4.99,0.0,152.91,4.58,-6.07,-22.04
2024-10-23,NVDA,hold,74.1,0.0,high,6.36,6.36,0.0,139.5,0.69,6.26,-3.48
2024-10-23,TXN,hold,46.4,0.0,medium,1.93,1.93,0.0,192.86,2.03,6.17,-6.76
2024-10-30,AAPL,hold,46.8,0.0,medium,1.93,1.93,0.0,228.6,-3.52,-0.68,11.2
2024-10-30,AMAT,hold,56.5,0.0,medium,1.62,1.62,0.0,182.81,-1.88,-8.63,-9.76
2024-10-30,PLTR,hold,71.8,0.0,high,4.77,4.77,0.0,43.69,-5.22,44.15,81.0
2024-10-30,CSCO,hold,50.6,0.0,medium,2.19,2.19,0.0,53.9,0.43,2.55,7.23
2024-10-30,MSFT,hold,69.1,0.0,high,4.71,4.71,0.0,427.53,-5.56,-3.41,-0.26
2024-10-30,ORCL,hold,73.5,0.0,high,5.13,5.13,0.0,172.39,-2.85,8.21,-3.21
2024-10-30,AVGO,hold,79.3,0.0,high,8.73,8.73,0.0,174.59,-4.58,-6.39,37.23
2024-10-30,AMD,hold,62.8,0.0,medium,4.91,4.91,0.0,148.6,-5.31,-6.2,-15.75
2024-10-30,NVDA,hold,74.1,0.0,high,6.56,6.56,0.0,139.28,-2.36,5.5,-1.67
2024-10-30,TXN,hold,46.4,0.0,medium,1.95,1.95,0.0,198.78,-1.41,-2.66,-7.45
2024-11-06,AAPL,hold,51.6,0.0,medium,1.91,1.91,0.0,221.27,0.79,5.66,12.56
2024-11-06,AMAT,hold,56.5,0.0,medium,1.63,1.63,0.0,185.0,0.55,-7.42,-13.07
2024-11-06,PLTR,hold,70.8,0.0,high,4.86,4.86,0.0,55.53,8.48,18.39,36.2
2024-11-06,CSCO,hold,50.6,0.0,medium,2.15,2.15,0.0,56.11,1.31,2.97,2.3
2024-11-06,MSFT,hold,69.1,0.0,high,4.78,4.78,0.0,415.32,-0.52,2.06,0.51
2024-11-06,ORCL,hold,73.5,0.0,high,5.15,5.15,0.0,178.98,4.35,5.04,-8.06
2024-11-06,AVGO,hold,79.3,0.0,high,8.84,8.84,0.0,177.47,-0.36,-8.25,29.47
2024-11-06,AMD,hold,62.8,0.0,medium,4.74,4.74,0.0,145.1,1.55,-5.09,-16.75
2024-11-06,NVDA,hold,74.1,0.0,high,6.52,6.52,0.0,145.55,-0.24,-5.97,-7.77
2024-11-06,TXN,hold,48.4,0.0,medium,2.0,2.0,0.0,206.86,0.42,-6.52,-12.77
2024-11-13,AAPL,hold,53.7,0.0,medium,1.8,1.8,0.0,223.9,1.29,7.79,
2024-11-13,AMAT,hold,56.5,0.0,medium,1.61,1.61,0.0,180.33,-6.6,0.44,
2024-11-13,PLTR,hold,73.8,0.0,high,6.01,6.01,0.0,60.7,0.92,16.9,
2024-11-13,CSCO,hold,50.6,0.0,medium,2.18,2.18,0.0,57.39,-3.16,0.51,
2024-11-13,MSFT,hold,71.9,0.0,high,4.51,4.51,0.0,420.28,-2.22,1.61,
2024-11-13,ORCL,hold,73.5,0.0,high,5.19,5.19,0.0,187.27,-2.06,-3.55,
2024-11-13,AVGO,hold,79.3,0.0,high,8.73,8.73,0.0,171.57,-4.56,-3.13,
2024-11-13,AMD,hold,65.4,0.0,high,4.5,4.5,0.0,139.3,-0.27,1.92,
2024-11-13,NVDA,hold,72.6,0.0,high,6.62,6.62,0.0,146.21,-4.18,-4.11,
2024-11-13,TXN,hold,48.4,0.0,medium,2.02,2.02,0.0,197.96,0.71,-4.13,
2024-11-20,PLTR,add,70.8,63.1,high,6.5,8.77,2.27,62.12,4.07,14.12,
2024-11-20,AAPL,hold,53.7,0.0,medium,1.8,1.8,0.0,227.76,1.69,8.2,
2024-11-20,AMAT,hold,56.5,0.0,medium,1.55,1.55,0.0,168.19,2.62,-1.13,
2024-11-20,CSCO,hold,40.9,0.0,medium,2.21,2.21,0.0,55.76,2.16,2.12,
2024-11-20,MSFT,hold,71.9,0.0,high,4.52,4.52,0.0,410.69,1.0,6.91,
2024-11-20,ORCL,hold,70.5,0.0,high,5.38,5.38,0.0,188.37,-1.45,-6.82,
2024-11-20,AVGO,hold,79.3,0.0,high,8.36,8.36,0.0,161.36,0.96,5.24,
2024-11-20,AMD,hold,63.4,0.0,medium,4.28,4.28,0.0,137.6,2.57,-7.17,
2024-11-20,NVDA,hold,74.0,0.0,high,6.59,6.59,0.0,145.83,-6.77,-7.41,
2024-11-20,TXN,hold,48.4,0.0,medium,1.92,1.92,0.0,190.71,2.39,-4.04,
2024-11-27,AAPL,hold,53.7,0.0,medium,1.86,1.86,0.0,233.65,1.98,7.9,
2024-11-27,AMAT,hold,56.5,0.0,medium,1.47,1.47,0.0,169.41,6.98,-0.57,
2024-11-27,PLTR,hold,73.8,0.0,high,8.77,8.77,0.0,66.05,0.51,12.63,
2024-11-27,CSCO,hold,42.9,0.0,medium,2.17,2.17,0.0,57.49,0.24,-1.3,
2024-11-27,MSFT,hold,71.9,0.0,high,4.47,4.47,0.0,418.94,1.89,7.44,
2024-11-27,ORCL,hold,73.5,0.0,high,5.49,5.49,0.0,180.42,-0.71,-7.11,
2024-11-27,AVGO,hold,79.3,0.0,high,7.96,7.96,0.0,157.82,4.28,50.45,
2024-11-27,AMD,hold,66.1,0.0,high,4.28,4.28,0.0,136.24,4.27,-8.24,
2024-11-27,NVDA,hold,74.0,0.0,high,6.66,6.66,0.0,135.29,2.43,-3.65,
2024-11-27,TXN,hold,48.4,0.0,medium,1.87,1.87,0.0,191.68,1.3,-5.56,
2024-12-04,AAPL,hold,53.7,0.0,medium,1.89,1.89,0.0,241.69,1.54,6.25,
2024-12-04,AMAT,hold,56.5,0.0,medium,1.47,1.47,0.0,179.14,-5.13,-7.06,
2024-12-04,PLTR,hold,73.8,0.0,high,9.27,9.27,0.0,69.85,3.74,17.94,
2024-12-04,CSCO,hold,42.9,0.0,medium,2.23,2.23,0.0,57.81,-1.12,0.39,
2024-12-04,MSFT,hold,69.1,0.0,high,4.54,4.54,0.0,433.23,1.97,0.44,
2024-12-04,ORCL,hold,73.5,0.0,high,5.22,5.22,0.0,185.85,1.2,-8.92,
2024-12-04,AVGO,hold,79.3,0.0,high,7.74,7.74,0.0,168.58,4.91,40.9,
2024-12-04,AMD,hold,66.1,0.0,high,4.22,4.22,0.0,143.99,-9.11,-12.29,
2024-12-04,NVDA,hold,77.1,0.0,high,6.14,6.14,0.0,145.08,-4.35,-3.38,
2024-12-04,TXN,hold,48.4,0.0,medium,1.87,1.87,0.0,189.23,-1.63,-2.14,
2024-12-11,PLTR,add,73.8,55.0,high,9.52,10.0,0.48,72.51,4.47,4.3,
2024-12-11,AAPL,hold,53.7,0.0,medium,1.9,1.9,0.0,245.15,1.85,1.59,
2024-12-11,AMAT,hold,56.5,0.0,medium,1.51,1.51,0.0,169.22,-1.01,-4.97,
2024-12-11,CSCO,hold,45.9,0.0,medium,2.17,2.17,0.0,56.81,-0.41,1.04,
2024-12-11,MSFT,hold,65.4,0.0,high,4.55,4.55,0.0,444.69,0.58,-6.12,
2024-12-11,ORCL,hold,73.5,0.0,high,5.22,5.22,0.0,176.36,-4.12,-6.69,
2024-12-11,AVGO,hold,79.3,0.0,high,8.03,8.03,0.0,181.07,36.46,26.89,
2024-12-11,AMD,hold,66.1,0.0,high,4.33,4.33,0.0,130.15,-2.66,-7.19,
2024-12-11,NVDA,hold,77.1,0.0,high,6.39,6.39,0.0,139.26,-5.25,-3.6,
2024-12-11,TXN,hold,48.4,0.0,medium,1.79,1.79,0.0,184.47,-1.17,-2.19,
2024-12-18,AMAT,trim,60.4,75.0,medium,1.42,0.99,-0.43,163.61,1.21,,
2024-12-18,AAPL,hold,53.7,0.0,medium,1.93,1.93,0.0,246.7,2.91,,
2024-12-18,PLTR,hold,73.8,0.0,high,10.0,10.0,0.0,71.51,12.84,,
2024-12-18,CSCO,hold,45.9,0.0,medium,2.13,2.13,0.0,55.79,2.52,,
2024-12-18,MSFT,hold,65.4,0.0,high,4.67,4.67,0.0,433.2,-0.49,,
2024-12-18,ORCL,hold,76.5,0.0,high,4.96,4.96,0.0,163.35,2.25,,
2024-12-18,AVGO,hold,76.2,0.0,high,8.62,8.62,0.0,221.03,4.18,,
2024-12-18,AMD,hold,66.1,0.0,high,3.91,3.91,0.0,121.41,2.63,,
2024-12-18,NVDA,hold,77.1,0.0,high,6.13,6.13,0.0,128.87,8.35,,
2024-12-18,TXN,hold,48.4,0.0,medium,1.75,1.75,0.0,178.02,2.78,,
2024-12-25,AMAT,trim,62.9,75.0,medium,0.99,0.92,-0.07,166.49,-2.81,,
2024-12-25,AAPL,hold,53.7,0.0,medium,1.97,1.97,0.0,256.8,-2.32,,
2024-12-25,PLTR,hold,73.8,0.0,high,10.01,10.01,0.0,82.38,-6.31,,
2024-12-25,CSCO,hold,47.9,0.0,medium,2.13,2.13,0.0,58.03,-1.1,,
2024-12-25,MSFT,hold,68.1,0.0,high,4.62,4.62,0.0,435.12,-3.3,,
2024-12-25,ORCL,hold,76.5,0.0,high,4.66,4.66,0.0,169.27,-2.63,,
2024-12-25,AVGO,hold,66.2,0.0,high,10.69,10.69,0.0,237.53,-1.71,,
2024-12-25,AMD,hold,66.1,0.0,high,3.7,3.7,0.0,126.29,-3.05,,
2024-12-25,NVDA,hold,77.1,0.0,high,5.76,5.76,0.0,140.17,-1.95,,
2024-12-25,TXN,hold,48.4,0.0,medium,1.71,1.71,0.0,185.18,-2.33,,
2025-01-01,AMD,exit,66.1,86.0,high,3.67,3.64,-0.03,120.79,,,
2025-01-01,AMAT,trim,62.9,75.0,medium,0.92,0.92,0.0,160.82,,,
2025-01-01,AAPL,hold,53.7,0.0,medium,1.95,1.95,0.0,249.06,,,
2025-01-01,PLTR,hold,73.8,0.0,high,10.99,10.99,0.0,75.63,,,
2025-01-01,CSCO,hold,47.9,0.0,medium,2.11,2.11,0.0,57.4,,,
2025-01-01,MSFT,hold,68.1,0.0,high,4.42,4.42,0.0,417.46,,,
2025-01-01,ORCL,hold,76.5,0.0,high,4.6,4.6,0.0,164.56,,,
2025-01-01,AVGO,hold,68.9,0.0,high,10.94,10.94,0.0,229.76,,,
2025-01-01,NVDA,hold,77.1,0.0,high,5.97,5.97,0.0,134.25,,,
2025-01-01,TXN,hold,48.4,0.0,medium,1.7,1.7,0.0,180.44,,,
